arrest_date,arrest_time,sex,race,searched,reason_stopped,search_based_on,search_found,race_known,lng,lat
2018-01-03,1970-01-01 00:00:00.000001010,M,BLACK,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.73466926264733,30.267554245946197
2018-01-18,1970-01-01 00:00:00.000000144,F,HISPANIC OR LATINO,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71500762258302,30.353108370165593
2018-03-13,1970-01-01 00:00:00.000001709,F,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69953949240364,30.338992976607514
2018-03-30,1970-01-01 00:00:00.000000317,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70858314192628,30.22838275771034
2018-04-13,1970-01-01 00:00:00.000000052,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71259744071995,30.32054151383687
2018-04-23,1970-01-01 00:00:00.000001822,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73495302933884,30.231464506052703
2018-03-12,1970-01-01 00:00:00.000001451,M,BLACK,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70551132312619,30.271321642330587
2018-03-29,1970-01-01 00:00:00.000002013,M,BLACK,YES,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69476390781337,30.2628331718417
2018-04-09,1970-01-01 00:00:00.000000744,M,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76908669718553,30.225878931719073
2018-04-12,1970-01-01 00:00:00.000000901,M,WHITE,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.76649236285797,30.255450688081154
2018-01-18,1970-01-01 00:00:00.000001149,F,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.66873042130287,30.21847535291474
2018-03-17,1970-01-01 00:00:00.000000652,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68160167596268,30.285700368274984
2018-04-11,1970-01-01 00:00:00.000002252,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69341739285782,30.361208440981585
2018-04-11,1970-01-01 00:00:00.000000904,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70682901972678,30.229061890327944
2018-04-11,1970-01-01 00:00:00.000002109,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.7388551755959,30.268486178976225
2018-02-02,1970-01-01 00:00:00.000000252,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74077090362854,30.2504799666951
2018-02-02,1970-01-01 00:00:00.000000133,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71801924509415,30.407539171824574
2018-02-02,1970-01-01 00:00:00.000000408,M,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7311025726651,30.229898401264897
2018-02-15,1970-01-01 00:00:00.000001644,F,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76967399382457,30.226184972687438
2018-03-03,1970-01-01 00:00:00.000002027,M,BLACK,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.71903151931232,30.26970045637004
2018-03-31,1970-01-01 00:00:00.000002341,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73711748396927,30.25439672574317
2018-04-14,1970-01-01 00:00:00.000001625,M,WHITE,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.7657033927117,30.188024566616335
2018-03-01,1970-01-01 00:00:00.000002257,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7533401392606,30.19634051284151
2018-03-01,1970-01-01 00:00:00.000002257,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7533401392606,30.19634051284151
2018-02-03,1970-01-01 00:00:00.000001513,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7263575558305,30.404512921291825
2018-01-02,1970-01-01 00:00:00.000002147,M,WHITE,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72746259511425,30.305054724895683
2018-03-27,1970-01-01 00:00:00.000001232,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,PROBABLE CAUSE,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72762366456675,30.2582359929178
2018-04-12,1970-01-01 00:00:00.000000023,M,BLACK,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70713368695155,30.325251106055727
2018-04-12,1970-01-01 00:00:00.000001158,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77360141450075,30.268601949738624
2018-03-02,1970-01-01 00:00:00.000000144,M,WHITE,YES,Moving Traffic Violation,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76017571246932,30.27421324983152
2018-04-24,1970-01-01 00:00:00.000000016,M,WHITE,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74156903796862,30.315401505972645
2018-01-04,1970-01-01 00:00:00.000001134,M,BLACK,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71209727285742,30.212684220965926
2018-02-04,1970-01-01 00:00:00.000001447,M,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71584042644486,30.409367750801994
2018-02-25,1970-01-01 00:00:00.000000058,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75785340910528,30.20543041856008
2018-02-24,1970-01-01 00:00:00.000002013,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.63963933291993,30.203462967737593
2018-02-24,1970-01-01 00:00:00.000002013,F,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.63963933291993,30.203462967737593
2018-03-30,1970-01-01 00:00:00.000000454,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.66890855100002,30.309145457961275
2018-03-30,1970-01-01 00:00:00.000000127,F,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.78761968800136,30.164875695107945
2018-03-23,1970-01-01 00:00:00.000001247,F,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70135018363241,30.335850720572708
2018-01-30,1970-01-01 00:00:00.000000029,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7559592381824,30.337075552103425
2018-03-06,1970-01-01 00:00:00.000002341,F,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.7840957231179,30.225757751641176
2018-04-08,1970-01-01 00:00:00.000002339,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.718372283205,30.234963801979532
2018-01-18,1970-01-01 00:00:00.000001420,M,BLACK,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70321613147844,30.347657869108435
2018-01-29,1970-01-01 00:00:00.000002220,M,WHITE,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69973906536187,30.215995124215933
2018-02-17,1970-01-01 00:00:00.000000441,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70029792757809,30.32909619441761
2018-03-05,1970-01-01 00:00:00.000001652,F,BLACK,NO,Moving Traffic Violation,not_listed,not_listed,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.69340875685167,30.360828710192028
2018-03-05,1970-01-01 00:00:00.000001718,M,BLACK,YES,Pre-existing knowledge (i.e. warrant),PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69304705862916,30.271854773689675
2018-03-02,1970-01-01 00:00:00.000002320,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.80255491335981,30.25822261005637
2018-03-04,1970-01-01 00:00:00.000000133,F,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74279299770427,30.400409463629693
2018-03-17,1970-01-01 00:00:00.000000003,F,BLACK,YES,Pre-existing knowledge (i.e. warrant),INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.72123909693882,30.27980627818295
2018-03-28,1970-01-01 00:00:00.000000313,F,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75502950996409,30.27220382431865
2018-02-24,1970-01-01 00:00:00.000000654,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79320762111004,30.218166432437123
2018-03-08,1970-01-01 00:00:00.000001021,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69916403771894,30.23139080186267
2018-03-28,1970-01-01 00:00:00.000000233,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.67433146032741,30.378661487874396
2018-03-28,1970-01-01 00:00:00.000000233,F,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.67433146032741,30.378661487874396
2018-04-07,1970-01-01 00:00:00.000001824,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72261900495427,30.23581502610119
2018-04-07,1970-01-01 00:00:00.000000113,M,WHITE,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76967399382457,30.226184972687438
2018-02-06,1970-01-01 00:00:00.000001658,F,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.77006524644214,30.434247367045344
2018-02-19,1970-01-01 00:00:00.000002336,M,BLACK,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.64854067834261,30.387002619865594
2018-03-16,1970-01-01 00:00:00.000000943,M,BLACK,YES,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68870935932227,30.358944142062093
2018-03-05,1970-01-01 00:00:00.000002127,M,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69511554638292,30.326143018846288
2018-04-13,1970-01-01 00:00:00.000002259,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.60740352749491,30.334454422369195
2018-04-16,1970-01-01 00:00:00.000000003,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74643652559126,30.39694051528623
2018-04-22,1970-01-01 00:00:00.000002052,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70007305233102,30.331759441343664
2018-01-29,1970-01-01 00:00:00.000000812,M,BLACK,YES,Violation of law other than traffic,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79772036102655,30.13565091583765
2018-04-14,1970-01-01 00:00:00.000002141,M,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.78152470264025,30.208470367198128
2018-03-24,1970-01-01 00:00:00.000000526,F,WHITE,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75966458609628,30.438984371432063
2018-03-30,1970-01-01 00:00:00.000001502,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6417591270009,30.29774165460981
2018-01-10,1970-01-01 00:00:00.000002345,M,WHITE,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.75719173703865,30.272989903180008
2018-03-25,1970-01-01 00:00:00.000001020,M,WHITE,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.74568639760041,30.21647796996885
2018-01-12,1970-01-01 00:00:00.000000043,M,BLACK,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70508031420134,30.39818754039641
2018-03-19,1970-01-01 00:00:00.000001149,M,WHITE,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71365118591237,30.407373058014258
2018-04-16,1970-01-01 00:00:00.000000512,F,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6817286943324,30.36817609043691
2018-02-14,1970-01-01 00:00:00.000000158,F,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74807328719977,30.256859798892314
2018-03-15,1970-01-01 00:00:00.000001944,F,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68016199829322,30.408522237438515
2018-04-21,1970-01-01 00:00:00.000001710,M,BLACK,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.82385811197456,30.173608345826853
2018-02-06,1970-01-01 00:00:00.000001656,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73047280532451,30.19180169457174
2018-03-30,1970-01-01 00:00:00.000001508,F,WHITE,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.72673841032832,30.290674890175072
2018-04-16,1970-01-01 00:00:00.000000015,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.841963397562,30.223728141937734
2018-04-18,1970-01-01 00:00:00.000000224,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6811615325309,30.393759526143693
2018-01-28,1970-01-01 00:00:00.000001907,M,WHITE,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6732583505928,30.325795899362845
2018-03-19,1970-01-01 00:00:00.000000000,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68508239636841,30.267529093491948
2018-01-13,1970-01-01 00:00:00.000002146,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.86203643875146,30.23496958768046
2018-02-26,1970-01-01 00:00:00.000002320,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75662939495038,30.19398096951869
2018-01-19,1970-01-01 00:00:00.000000346,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7048205840882,30.32939252210783
2018-03-23,1970-01-01 00:00:00.000000201,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77795531271943,30.192216382895314
2018-04-01,1970-01-01 00:00:00.000000145,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71938285099442,30.2947578825161
2018-03-22,1970-01-01 00:00:00.000000947,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77012655970367,30.190753494458004
2018-01-21,1970-01-01 00:00:00.000000127,M,HISPANIC OR LATINO,YES,Pre-existing knowledge (i.e. warrant),INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75389928619563,30.394433925064796
2018-02-20,1970-01-01 00:00:00.000000054,M,BLACK,YES,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68043576310556,30.28926273570792
2018-02-25,1970-01-01 00:00:00.000000542,M,BLACK,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70795641077397,30.319833223273893
2018-03-16,1970-01-01 00:00:00.000000427,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.65491537310609,30.32825791749517
2018-04-14,1970-01-01 00:00:00.000001512,M,HISPANIC OR LATINO,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75920832243865,30.185597628631772
2018-03-02,1970-01-01 00:00:00.000000044,F,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.78412725297818,30.220483287093415
2018-03-29,1970-01-01 00:00:00.000002359,F,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69082261513718,30.31352937567762
2018-04-22,1970-01-01 00:00:00.000002329,M,WHITE,YES,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73814664176479,30.302741159773724
2018-01-08,1970-01-01 00:00:00.000002252,M,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7646367007763,30.243867629451064
2018-02-27,1970-01-01 00:00:00.000000228,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6954523982684,30.36310682089923
2018-02-26,1970-01-01 00:00:00.000002323,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76428187333747,30.243392958740824
2018-02-26,1970-01-01 00:00:00.000001906,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.78152470264025,30.208470367198128
2018-03-29,1970-01-01 00:00:00.000000108,F,BLACK,NO,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69449982332884,30.322805138996607
2018-04-23,1970-01-01 00:00:00.000000538,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7793121506297,30.245805751748033
2018-02-09,1970-01-01 00:00:00.000001220,F,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70971557309947,30.27099248990303
2018-03-30,1970-01-01 00:00:00.000002311,M,WHITE,NO,Violation of law other than traffic,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69695571633363,30.253461036312242
2018-01-19,1970-01-01 00:00:00.000002228,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74935544417971,30.21119991829902
2018-04-18,1970-01-01 00:00:00.000000205,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72622472814204,30.283175226063367
2018-04-20,1970-01-01 00:00:00.000002120,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74687762275131,30.25714370397377
2018-01-01,1970-01-01 00:00:00.000001346,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73258881501957,30.230574918411623
2018-02-23,1970-01-01 00:00:00.000001243,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7485503336352,30.298330800291122
2018-01-13,1970-01-01 00:00:00.000002151,M,HISPANIC OR LATINO,NO,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.67183718799119,30.39547521114425
2018-04-09,1970-01-01 00:00:00.000001745,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70097839846763,30.403628969141955
2018-02-17,1970-01-01 00:00:00.000000123,M,WHITE,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7858938308907,30.22939093218892
2018-03-23,1970-01-01 00:00:00.000000419,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69419105377939,30.322966556292
2018-04-01,1970-01-01 00:00:00.000002347,M,WHITE,NO,Violation of law other than traffic,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70608702995965,30.322704820346953
2018-03-31,1970-01-01 00:00:00.000000040,M,ASIAN,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76024176215047,30.33438646638352
2018-04-02,1970-01-01 00:00:00.000000028,M,HISPANIC OR LATINO,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6873440034315,30.357961595788
2018-04-02,1970-01-01 00:00:00.000000028,F,HISPANIC OR LATINO,YES,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6873440034315,30.357961595788
2018-04-11,1970-01-01 00:00:00.000002025,M,BLACK,YES,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73342109970874,30.396262126593825
2018-03-08,1970-01-01 00:00:00.000002305,F,WHITE,YES,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.80433584576564,30.254456856056446
2018-03-26,1970-01-01 00:00:00.000001421,M,HISPANIC OR LATINO,NO,Violation of law other than traffic,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.65932096338382,30.167356056801548
