arrest_date,arrest_time,sex,race,searched,reason_stopped,search_based_on,search_found,race_known,lng,lat
2016-01-22,1235,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7775133364317,30.214669324936896
2016-01-27,2340,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7487090606155,30.252164051901286
2016-01-22,2245,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7293627285993,30.24356249993738
2016-01-13,127,M,WHITE,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.768917721198,30.21578188573754
2016-01-28,530,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70035511435036,30.302603012987635
2016-01-23,1132,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7320111831212,30.247081742148318
2016-01-27,1357,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72849395824181,30.235959387511496
2016-01-27,1357,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72849395824181,30.235959387511496
2016-01-23,132,M,BLACK,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.6959972881547,30.3648700206068
2016-01-22,2123,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77030639799052,30.200086146180986
2016-01-22,2123,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77030639799052,30.200086146180986
2016-01-07,1904,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73759837526967,30.3134619296056
2016-01-07,1437,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72635706946464,30.229697386039494
2016-01-07,1430,F,WHITE,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.75831423951945,30.207505176418127
2016-01-07,1444,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.78246029916538,30.354355015681772
2016-01-07,1140,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.72181879704644,30.3742243077208
2016-01-07,2124,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70568701449426,30.254971591530897
2016-01-07,2344,F,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72893043303307,30.298233421544854
2016-01-08,1621,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71648811860135,30.258559102529986
2016-01-24,1711,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70573545838488,30.226415621769192
2016-01-08,826,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69504790456826,30.322007807809765
2016-01-08,1054,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71476966320651,30.372037072112246
2016-01-21,58,M,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71268946189592,30.319954816231803
2016-01-27,1002,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79444393618485,30.232456771470527
2016-01-22,1225,F,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.63683962498465,30.20189407553507
2016-01-20,2329,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68930942136708,30.376737768953348
2016-01-20,710,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7034416904236,30.224930106635085
2016-01-20,1926,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76924063729449,30.22688037907974
2016-01-20,1103,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75125718769195,30.26965806170448
2016-01-19,2236,M,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.785952223971,30.1671362650606
2016-01-27,1851,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.62907357952771,30.293475527123917
2016-01-29,335,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70408342876934,30.346204202970657
2016-01-21,2230,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68889391721345,30.270314181988063
2016-01-28,2151,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.70758459861871,30.356446827355857
2016-01-21,2157,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77632547943314,30.44078328248519
2016-01-28,1017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.78894923991683,30.22954792589007
2016-01-20,2350,M,ASIAN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71242399001983,30.347002026218004
2016-01-28,215,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74598142451478,30.250508297384535
2016-01-27,1547,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69909121154761,30.341591126744984
2016-01-27,2159,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6955118226888,30.265609941938198
2016-02-03,1834,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72052093614818,30.26606461356513
2016-01-28,1139,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.7404441158376,30.206847541565978
2016-01-28,2252,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68637533309573,30.381933253286476
2016-01-28,2031,M,WHITE,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.76942726812003,30.190500215674582
2016-01-29,138,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70516755638423,30.33190247500804
2016-01-29,138,F,BLACK,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.70516755638423,30.33190247500804
2016-01-29,138,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70516755638423,30.33190247500804
2016-01-27,2230,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71231572351023,30.35728895581108
2016-01-28,1621,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73118485838889,30.25917198048667
2016-01-28,2114,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79083620553422,30.1833748401943
2016-01-21,139,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70063005789085,30.36700323038578
2016-01-29,544,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7764716338085,30.192530550139043
2016-01-14,113,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.8236585089987,30.173615433784093
2016-01-29,439,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68105359530757,30.340938764248325
2016-01-27,1201,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73529033356695,30.214922572658253
2016-01-29,121,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.80214142152231,30.174052612467843
2016-01-29,121,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.80214142152231,30.174052612467843
2016-01-28,2106,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.64421986936942,30.305890500297217
2016-01-28,1912,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77711772546168,30.1603319236267
2016-01-28,2223,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.67597240650383,30.35077073216711
2016-01-04,1251,F,BLACK,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72765579491504,30.248827707391303
2016-01-15,1901,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73773983038228,30.25941220883632
2016-01-29,718,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.68571898621964,30.236922360466657
2016-01-29,718,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.68571898621964,30.236922360466657
2016-01-14,1927,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70623035142074,30.2518858289517
2016-01-29,230,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79444393618485,30.232456771470527
2016-01-15,2240,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68702126543509,30.278983208702577
2016-01-27,26,M,WHITE,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.68795205769833,30.333710236905112
2016-01-16,11,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70036510527372,30.363928366860442
2016-01-20,142,M,BLACK,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.80761920545295,30.174111304771788
2016-01-28,2344,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76926310178473,30.246553868814257
2016-01-29,258,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71558268177711,30.336826921240114
2016-01-29,853,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.7232871314231,30.1677302627244
2016-01-19,1820,M,WHITE,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.7926554078896,30.18389775853141
2016-01-20,345,M,ASIAN,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.69486684760689,30.358309109349797
2016-01-26,2003,M,BLACK,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.68421713423668,30.280355466867093
2016-01-27,2255,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73104128553251,30.245926151324564
2016-01-22,2043,M,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75831423951945,30.207505176418127
2016-01-27,1612,M,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69602657788224,30.41483412599278
2016-01-27,1928,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72121941991638,30.231465696791933
2016-01-29,2330,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70373823653696,30.282671782453278
2016-01-30,30,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7337574396286,30.267057189461315
2016-01-31,48,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79239886820245,30.45874585459166
2016-01-30,2350,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.80720219386805,30.201325418303544
2016-06-10,239,F,HISPANIC OR LATINO,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.75502950996409,30.27220382431865
2016-01-30,2128,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77039167250213,30.191858925357874
2016-02-01,29,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73958339064166,30.266619687188268
2016-01-30,1014,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69378418072272,30.319412941447514
2016-01-31,2335,M,WHITE,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.73470746728009,30.35006561274909
2016-01-31,2122,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76808951550247,30.192830435138085
2016-01-31,100,M,HISPANIC OR LATINO,NO = 2,not_listed,not_listed,not_listed,not_listed,-97.71150589716345,30.25570688562095
2016-01-31,21,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.68590831802146,30.30015188777852
2016-01-29,2249,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.8009592519165,30.241994534666457
2016-01-30,150,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.78530541650781,30.241970150695984
2016-01-30,41,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72117165928368,30.236393344988006
2016-01-30,304,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69186444601566,30.35085977388364
2016-01-29,2355,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68649935842738,30.35302922386536
2016-01-31,2340,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72650985601952,30.258301346378694
2016-01-30,2200,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70222670313606,30.305804372184237
2016-01-30,2330,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74215545371916,30.28529980414762
2016-01-30,2330,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74215545371916,30.28529980414762
2016-02-01,256,M,BLACK,YES = 1,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68321831187484,30.285456020689242
2016-02-01,329,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6941049768681,30.26062755636706
2016-01-29,2155,M,WHITE,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73582284750785,30.261185835189917
2016-02-01,12,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.78191343206102,30.20837910198901
2016-02-01,202,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.67169619366653,30.30323777556926
2016-01-31,144,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75831423951945,30.207505176418127
2016-01-30,2239,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,CONTRABAND/EVIDENCE IN PLAIN VIEW,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68073189817775,30.30593343604705
2016-01-30,2012,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72778841823798,30.37411192416872
2016-01-31,2000,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73814664176479,30.302741159773724
2016-01-31,2000,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73814664176479,30.302741159773724
2016-02-01,114,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73075884494078,30.358544663899718
2016-01-31,2133,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.82165219357195,30.45955526096547
2016-02-01,153,M,HISPANIC OR LATINO,YES = 1,not_listed,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73603402047921,30.213881529606773
2016-01-30,129,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.67542444989863,30.406564923143076
